graph_name,alg_name,time,number_of_colors
twin_kite,ConnectedSequential,64972,4
twin_kite,ConnectedSequential,65601,4
twin_kite,ConnectedSequential,64927,4
twin_kite,ConnectedSequential,65095,4
twin_kite,ConnectedSequential,65506,4
twin_kite,ConnectedSequential,65509,4
twin_kite,ConnectedSequential,64810,4
twin_kite,ConnectedSequential,65319,4
twin_kite,ConnectedSequential,65254,4
twin_kite,ConnectedSequential,65160,4
twin_kite,ConnectedSequential,65124,4
twin_kite,ConnectedSequential,66149,4
twin_kite,ConnectedSequential,65200,4
twin_kite,ConnectedSequential,64941,4
twin_kite,ConnectedSequential,64947,4
twin_kite,ConnectedSequential,65154,4
twin_kite,ConnectedSequential,65143,4
twin_kite,ConnectedSequential,65052,4
twin_kite,ConnectedSequential,65575,4
twin_kite,ConnectedSequential,68693,4
twin_kite,ConnectedSequential,64845,4
twin_kite,ConnectedSequential,64905,4
twin_kite,ConnectedSequential,64803,3
twin_kite,ConnectedSequential,65333,4
twin_kite,ConnectedSequential,65075,4
twin_kite,ConnectedSequential,65766,4
twin_kite,ConnectedSequential,64911,4
twin_kite,ConnectedSequential,64909,4
twin_kite,ConnectedSequential,64891,4
twin_kite,ConnectedSequential,65012,4
twin_kite,ConnectedSequential,65036,4
twin_kite,ConnectedSequential,65107,4
twin_kite,ConnectedSequential,65026,4
twin_kite,ConnectedSequential,64904,4
twin_kite,ConnectedSequential,65141,4
twin_kite,ConnectedSequential,65308,4
twin_kite,ConnectedSequential,64865,4
twin_kite,ConnectedSequential,65416,4
twin_kite,ConnectedSequential,64810,4
twin_kite,ConnectedSequential,64613,4
twin_kite,ConnectedSequential,65090,3
twin_kite,ConnectedSequential,65285,4
twin_kite,ConnectedSequential,64718,4
twin_kite,ConnectedSequential,65144,4
twin_kite,ConnectedSequential,64593,4
twin_kite,ConnectedSequential,64799,3
twin_kite,ConnectedSequential,65104,3
twin_kite,ConnectedSequential,64904,3
twin_kite,ConnectedSequential,64824,3
twin_kite,ConnectedSequential,64744,4
twin_kite,ConnectedSequential,64715,4
twin_kite,ConnectedSequential,64938,4
twin_kite,ConnectedSequential,64421,4
twin_kite,ConnectedSequential,65233,4
twin_kite,ConnectedSequential,64379,3
twin_kite,ConnectedSequential,64732,4
twin_kite,ConnectedSequential,64555,4
twin_kite,ConnectedSequential,64766,4
twin_kite,ConnectedSequential,65073,4
twin_kite,ConnectedSequential,64397,4
twin_kite,ConnectedSequential,74125,4
twin_kite,ConnectedSequential,64875,4
twin_kite,ConnectedSequential,65403,4
twin_kite,ConnectedSequential,65032,4
twin_kite,ConnectedSequential,65288,4
twin_kite,ConnectedSequential,64855,4
twin_kite,ConnectedSequential,64543,4
twin_kite,ConnectedSequential,64569,4
twin_kite,ConnectedSequential,64969,4
twin_kite,ConnectedSequential,64625,4
twin_kite,ConnectedSequential,65299,3
twin_kite,ConnectedSequential,65230,4
twin_kite,ConnectedSequential,65397,4
twin_kite,ConnectedSequential,69188,3
twin_kite,ConnectedSequential,65208,4
twin_kite,ConnectedSequential,65325,3
twin_kite,ConnectedSequential,64913,4
twin_kite,ConnectedSequential,65538,4
twin_kite,ConnectedSequential,64780,4
twin_kite,ConnectedSequential,65879,4
twin_kite,ConnectedSequential,65238,4
twin_kite,ConnectedSequential,65061,4
twin_kite,ConnectedSequential,64034,4
twin_kite,ConnectedSequential,65052,4
twin_kite,ConnectedSequential,65115,4
twin_kite,ConnectedSequential,65364,4
twin_kite,ConnectedSequential,65428,4
twin_kite,ConnectedSequential,64631,3
twin_kite,ConnectedSequential,65398,3
twin_kite,ConnectedSequential,65440,4
twin_kite,ConnectedSequential,64679,4
twin_kite,ConnectedSequential,65288,3
twin_kite,ConnectedSequential,64359,3
twin_kite,ConnectedSequential,65215,4
twin_kite,ConnectedSequential,64585,4
twin_kite,ConnectedSequential,65139,3
twin_kite,ConnectedSequential,65162,4
twin_kite,ConnectedSequential,65317,4
twin_kite,ConnectedSequential,65529,4
twin_kite,ConnectedSequential,64945,4
twin_kite,ConnectedSequential,65323,4
twin_kite,ConnectedSequential,68140,4
twin_kite,ConnectedSequential,65005,3
twin_kite,ConnectedSequential,64380,4
twin_kite,ConnectedSequential,64608,4
twin_kite,ConnectedSequential,65168,4
twin_kite,ConnectedSequential,64278,4
twin_kite,ConnectedSequential,65196,4
twin_kite,ConnectedSequential,64604,4
twin_kite,ConnectedSequential,65080,4
twin_kite,ConnectedSequential,64427,4
twin_kite,ConnectedSequential,65328,4
twin_kite,ConnectedSequential,64767,4
twin_kite,ConnectedSequential,64481,4
twin_kite,ConnectedSequential,64573,4
twin_kite,ConnectedSequential,64562,4
twin_kite,ConnectedSequential,65131,4
twin_kite,ConnectedSequential,64145,4
twin_kite,ConnectedSequential,64719,4
twin_kite,ConnectedSequential,64738,3
twin_kite,ConnectedSequential,65262,4
twin_kite,ConnectedSequential,66222,4
twin_kite,ConnectedSequential,65271,4
twin_kite,ConnectedSequential,65243,3
twin_kite,ConnectedSequential,64329,4
twin_kite,ConnectedSequential,65352,4
twin_kite,ConnectedSequential,65312,4
twin_kite,ConnectedSequential,64898,4
twin_kite,ConnectedSequential,64836,3
twin_kite,ConnectedSequential,65326,4
twin_kite,ConnectedSequential,65262,4
twin_kite,ConnectedSequential,66288,4
twin_kite,ConnectedSequential,65469,4
twin_kite,ConnectedSequential,65291,4
twin_kite,ConnectedSequential,65639,4
twin_kite,ConnectedSequential,65036,4
twin_kite,ConnectedSequential,65430,4
twin_kite,ConnectedSequential,64827,4
twin_kite,ConnectedSequential,64486,4
twin_kite,ConnectedSequential,65071,4
twin_kite,ConnectedSequential,65268,4
twin_kite,ConnectedSequential,65188,4
twin_kite,ConnectedSequential,66973,4
twin_kite,ConnectedSequential,64513,4
twin_kite,ConnectedSequential,64970,4
twin_kite,ConnectedSequential,64583,4
twin_kite,ConnectedSequential,64401,4
twin_kite,ConnectedSequential,64814,4
twin_kite,ConnectedSequential,64325,4
twin_kite,ConnectedSequential,65083,4
twin_kite,ConnectedSequential,64953,4
twin_kite,ConnectedSequential,69576,3
twin_kite,ConnectedSequential,64382,4
twin_kite,ConnectedSequential,64919,4
twin_kite,ConnectedSequential,64931,4
twin_kite,ConnectedSequential,64601,4
twin_kite,ConnectedSequential,65163,4
twin_kite,ConnectedSequential,64612,3
twin_kite,ConnectedSequential,64945,4
twin_kite,ConnectedSequential,64629,4
twin_kite,ConnectedSequential,64932,4
twin_kite,ConnectedSequential,65003,4
twin_kite,ConnectedSequential,65552,4
twin_kite,ConnectedSequential,65313,3
twin_kite,ConnectedSequential,64989,4
twin_kite,ConnectedSequential,67167,4
twin_kite,ConnectedSequential,66645,4
twin_kite,ConnectedSequential,66206,4
twin_kite,ConnectedSequential,66013,4
twin_kite,ConnectedSequential,66309,4
twin_kite,ConnectedSequential,66355,3
twin_kite,ConnectedSequential,65316,4
twin_kite,ConnectedSequential,65362,4
twin_kite,ConnectedSequential,65047,4
twin_kite,ConnectedSequential,64728,4
twin_kite,ConnectedSequential,64312,4
twin_kite,ConnectedSequential,64843,4
twin_kite,ConnectedSequential,64665,4
twin_kite,ConnectedSequential,64426,4
twin_kite,ConnectedSequential,65001,4
twin_kite,ConnectedSequential,64495,4
twin_kite,ConnectedSequential,64769,4
twin_kite,ConnectedSequential,64882,3
twin_kite,ConnectedSequential,68537,4
twin_kite,ConnectedSequential,65777,4
twin_kite,ConnectedSequential,64951,3
twin_kite,ConnectedSequential,64775,4
twin_kite,ConnectedSequential,64887,3
twin_kite,ConnectedSequential,64474,4
twin_kite,ConnectedSequential,65125,4
twin_kite,ConnectedSequential,64679,4
twin_kite,ConnectedSequential,64867,4
twin_kite,ConnectedSequential,65356,4
twin_kite,ConnectedSequential,65109,4
twin_kite,ConnectedSequential,65724,3
twin_kite,ConnectedSequential,64712,4
twin_kite,ConnectedSequential,65733,4
twin_kite,ConnectedSequential,65264,4
twin_kite,ConnectedSequential,64747,3
twin_kite,ConnectedSequential,64605,4
twin_kite,ConnectedSequential,65631,4
twin_kite,ConnectedSequential,64501,4
twin_kite,ConnectedSequential,64940,4
twin_kite,ConnectedSequential,65128,4
twin_kite,ConnectedSequential,64900,4
twin_kite,ConnectedSequential,65043,4
twin_kite,ConnectedSequential,64829,4
twin_kite,ConnectedSequential,65195,4
twin_kite,ConnectedSequential,64974,4
twin_kite,ConnectedSequential,64856,4
twin_kite,ConnectedSequential,64956,3
twin_kite,ConnectedSequential,64698,4
twin_kite,ConnectedSequential,65302,4
twin_kite,ConnectedSequential,64652,4
twin_kite,ConnectedSequential,65082,4
twin_kite,ConnectedSequential,66099,3
twin_kite,ConnectedSequential,65225,4
twin_kite,ConnectedSequential,65223,4
twin_kite,ConnectedSequential,65883,4
twin_kite,ConnectedSequential,65114,4
twin_kite,ConnectedSequential,65655,4
twin_kite,ConnectedSequential,65211,4
twin_kite,ConnectedSequential,65232,4
twin_kite,ConnectedSequential,64998,4
twin_kite,ConnectedSequential,65459,4
twin_kite,ConnectedSequential,65039,4
twin_kite,ConnectedSequential,65415,4
twin_kite,ConnectedSequential,65096,4
twin_kite,ConnectedSequential,65196,4
twin_kite,ConnectedSequential,65473,4
twin_kite,ConnectedSequential,64451,4
twin_kite,ConnectedSequential,65494,4
twin_kite,ConnectedSequential,65315,4
twin_kite,ConnectedSequential,64450,4
twin_kite,ConnectedSequential,65529,4
twin_kite,ConnectedSequential,65870,4
twin_kite,ConnectedSequential,64470,3
twin_kite,ConnectedSequential,64881,4
twin_kite,ConnectedSequential,65168,4
twin_kite,ConnectedSequential,65789,4
twin_kite,ConnectedSequential,65218,4
twin_kite,ConnectedSequential,64864,4
twin_kite,ConnectedSequential,65303,4
twin_kite,ConnectedSequential,65353,4
twin_kite,ConnectedSequential,65456,4
twin_kite,ConnectedSequential,64946,4
twin_kite,ConnectedSequential,65044,3
twin_kite,ConnectedSequential,64767,4
twin_kite,ConnectedSequential,64899,4
twin_kite,ConnectedSequential,65381,3
twin_kite,ConnectedSequential,64561,4
twin_kite,ConnectedSequential,111221,4
twin_kite,ConnectedSequential,66062,4
twin_kite,ConnectedSequential,65687,4
twin_kite,ConnectedSequential,64779,4
twin_kite,ConnectedSequential,64359,3
twin_kite,ConnectedSequential,64558,4
twin_kite,ConnectedSequential,64840,4
twin_kite,ConnectedSequential,64746,4
twin_kite,ConnectedSequential,65240,4
twin_kite,ConnectedSequential,65137,4
twin_kite,ConnectedSequential,64840,4
twin_kite,ConnectedSequential,65151,4
twin_kite,ConnectedSequential,66151,3
twin_kite,ConnectedSequential,70411,4
twin_kite,ConnectedSequential,64964,4
twin_kite,ConnectedSequential,65552,4
twin_kite,ConnectedSequential,65324,4
twin_kite,ConnectedSequential,65067,4
twin_kite,ConnectedSequential,64796,3
twin_kite,ConnectedSequential,65865,4
twin_kite,ConnectedSequential,64880,4
twin_kite,ConnectedSequential,65208,4
twin_kite,ConnectedSequential,64985,4
twin_kite,ConnectedSequential,64674,4
twin_kite,ConnectedSequential,65187,4
twin_kite,ConnectedSequential,65002,4
twin_kite,ConnectedSequential,64935,4
twin_kite,ConnectedSequential,64592,3
twin_kite,ConnectedSequential,65797,4
twin_kite,ConnectedSequential,65261,4
twin_kite,ConnectedSequential,64958,4
twin_kite,ConnectedSequential,65734,4
twin_kite,ConnectedSequential,64662,4
twin_kite,ConnectedSequential,65237,4
twin_kite,ConnectedSequential,64932,4
twin_kite,ConnectedSequential,66058,4
twin_kite,ConnectedSequential,65715,3
twin_kite,ConnectedSequential,65290,4
twin_kite,ConnectedSequential,65731,3
twin_kite,ConnectedSequential,65240,4
twin_kite,ConnectedSequential,65835,4
twin_kite,ConnectedSequential,65787,4
twin_kite,ConnectedSequential,64976,4
twin_kite,ConnectedSequential,65300,4
twin_kite,ConnectedSequential,65185,4
twin_kite,ConnectedSequential,65545,4
twin_kite,ConnectedSequential,65304,4
twin_kite,ConnectedSequential,65532,4
twin_kite,ConnectedSequential,64935,4
twin_kite,ConnectedSequential,65295,3
twin_kite,ConnectedSequential,65476,4
twin_kite,ConnectedSequential,65226,4
twin_kite,ConnectedSequential,64764,4
twin_kite,ConnectedSequential,65196,4
twin_kite,ConnectedSequential,66238,4
twin_kite,ConnectedSequential,64611,4
twin_kite,ConnectedSequential,64517,4
twin_kite,ConnectedSequential,64959,4
twin_kite,ConnectedSequential,66075,4
twin_kite,ConnectedSequential,65645,4
twin_kite,ConnectedSequential,64893,4
twin_kite,ConnectedSequential,65007,4
twin_kite,ConnectedSequential,65078,4
twin_kite,ConnectedSequential,64752,4
twin_kite,ConnectedSequential,65068,4
twin_kite,ConnectedSequential,65114,4
twin_kite,ConnectedSequential,65363,4
twin_kite,ConnectedSequential,64466,4
twin_kite,ConnectedSequential,65796,4
twin_kite,ConnectedSequential,64960,4
twin_kite,ConnectedSequential,65377,4
twin_kite,ConnectedSequential,65457,4
twin_kite,ConnectedSequential,65147,4
twin_kite,ConnectedSequential,66293,4
twin_kite,ConnectedSequential,66628,4
twin_kite,ConnectedSequential,66038,4
twin_kite,ConnectedSequential,64928,4
twin_kite,ConnectedSequential,65283,4
twin_kite,ConnectedSequential,65405,4
twin_kite,ConnectedSequential,65344,4
twin_kite,ConnectedSequential,65049,4
twin_kite,ConnectedSequential,65829,4
twin_kite,ConnectedSequential,65143,4
twin_kite,ConnectedSequential,65874,4
twin_kite,ConnectedSequential,64551,4
twin_kite,ConnectedSequential,64995,4
twin_kite,ConnectedSequential,64491,4
twin_kite,ConnectedSequential,64879,4
twin_kite,ConnectedSequential,65403,4
twin_kite,ConnectedSequential,65226,4
twin_kite,ConnectedSequential,64894,3
twin_kite,ConnectedSequential,65805,4
twin_kite,ConnectedSequential,64742,4
twin_kite,ConnectedSequential,65604,4
twin_kite,ConnectedSequential,65253,4
twin_kite,ConnectedSequential,65023,4
twin_kite,ConnectedSequential,65332,4
twin_kite,ConnectedSequential,64779,4
twin_kite,ConnectedSequential,64521,4
twin_kite,ConnectedSequential,64898,4
twin_kite,ConnectedSequential,64891,3
twin_kite,ConnectedSequential,65791,4
twin_kite,ConnectedSequential,65334,4
twin_kite,ConnectedSequential,65882,4
twin_kite,ConnectedSequential,65737,4
twin_kite,ConnectedSequential,64618,4
twin_kite,ConnectedSequential,64929,4
twin_kite,ConnectedSequential,64786,4
twin_kite,ConnectedSequential,65015,4
twin_kite,ConnectedSequential,64285,4
twin_kite,ConnectedSequential,65118,4
twin_kite,ConnectedSequential,64782,4
twin_kite,ConnectedSequential,64838,4
twin_kite,ConnectedSequential,65314,4
twin_kite,ConnectedSequential,64800,4
twin_kite,ConnectedSequential,64679,4
twin_kite,ConnectedSequential,64666,4
twin_kite,ConnectedSequential,65816,4
twin_kite,ConnectedSequential,65343,4
twin_kite,ConnectedSequential,65600,3
twin_kite,ConnectedSequential,65503,4
twin_kite,ConnectedSequential,64657,4
twin_kite,ConnectedSequential,65199,4
twin_kite,ConnectedSequential,65700,4
twin_kite,ConnectedSequential,65343,4
twin_kite,ConnectedSequential,64847,4
twin_kite,ConnectedSequential,65615,4
twin_kite,ConnectedSequential,66405,4
twin_kite,ConnectedSequential,66008,3
twin_kite,ConnectedSequential,65538,4
twin_kite,ConnectedSequential,64561,4
twin_kite,ConnectedSequential,65102,4
twin_kite,ConnectedSequential,65482,4
twin_kite,ConnectedSequential,65257,4
twin_kite,ConnectedSequential,65002,4
twin_kite,ConnectedSequential,65817,4
twin_kite,ConnectedSequential,65482,4
twin_kite,ConnectedSequential,65110,4
twin_kite,ConnectedSequential,65688,4
twin_kite,ConnectedSequential,65039,4
twin_kite,ConnectedSequential,65561,4
twin_kite,ConnectedSequential,65916,3
twin_kite,ConnectedSequential,65364,4
twin_kite,ConnectedSequential,65700,4
twin_kite,ConnectedSequential,64533,4
twin_kite,ConnectedSequential,65321,4
twin_kite,ConnectedSequential,65283,3
twin_kite,ConnectedSequential,65482,4
twin_kite,ConnectedSequential,65682,4
twin_kite,ConnectedSequential,65719,4
twin_kite,ConnectedSequential,65800,4
twin_kite,ConnectedSequential,66116,4
twin_kite,ConnectedSequential,66694,4
twin_kite,ConnectedSequential,66072,4
twin_kite,ConnectedSequential,66419,4
twin_kite,ConnectedSequential,67352,3
twin_kite,ConnectedSequential,66772,3
twin_kite,ConnectedSequential,67528,4
twin_kite,ConnectedSequential,66291,4
twin_kite,ConnectedSequential,65708,4
twin_kite,ConnectedSequential,65324,4
twin_kite,ConnectedSequential,65925,4
twin_kite,ConnectedSequential,65832,4
twin_kite,ConnectedSequential,66267,4
twin_kite,ConnectedSequential,66416,3
twin_kite,ConnectedSequential,65494,3
twin_kite,ConnectedSequential,65906,4
twin_kite,ConnectedSequential,66546,4
twin_kite,ConnectedSequential,65109,4
twin_kite,ConnectedSequential,65760,4
twin_kite,ConnectedSequential,66244,4
twin_kite,ConnectedSequential,66157,4
twin_kite,ConnectedSequential,65390,4
twin_kite,ConnectedSequential,65404,4
twin_kite,ConnectedSequential,66146,4
twin_kite,ConnectedSequential,65707,4
twin_kite,ConnectedSequential,67558,4
twin_kite,ConnectedSequential,68470,4
twin_kite,ConnectedSequential,66057,4
twin_kite,ConnectedSequential,65297,4
twin_kite,ConnectedSequential,66141,4
twin_kite,ConnectedSequential,65488,4
twin_kite,ConnectedSequential,65857,4
twin_kite,ConnectedSequential,65820,4
twin_kite,ConnectedSequential,65612,4
twin_kite,ConnectedSequential,65492,4
twin_kite,ConnectedSequential,65724,4
twin_kite,ConnectedSequential,65999,4
twin_kite,ConnectedSequential,65203,4
twin_kite,ConnectedSequential,65559,3
twin_kite,ConnectedSequential,65875,4
twin_kite,ConnectedSequential,66078,4
twin_kite,ConnectedSequential,65055,4
twin_kite,ConnectedSequential,66242,3
twin_kite,ConnectedSequential,65952,4
twin_kite,ConnectedSequential,65013,3
twin_kite,ConnectedSequential,64810,4
twin_kite,ConnectedSequential,64400,3
twin_kite,ConnectedSequential,66020,4
twin_kite,ConnectedSequential,65506,3
twin_kite,ConnectedSequential,65358,4
twin_kite,ConnectedSequential,65752,4
twin_kite,ConnectedSequential,65287,4
twin_kite,ConnectedSequential,65951,4
twin_kite,ConnectedSequential,65475,4
twin_kite,ConnectedSequential,66467,4
twin_kite,ConnectedSequential,65795,4
twin_kite,ConnectedSequential,65601,3
twin_kite,ConnectedSequential,65249,4
twin_kite,ConnectedSequential,64987,4
twin_kite,ConnectedSequential,65055,4
twin_kite,ConnectedSequential,66036,4
twin_kite,ConnectedSequential,65635,4
twin_kite,ConnectedSequential,65571,4
twin_kite,ConnectedSequential,65528,4
twin_kite,ConnectedSequential,65656,4
twin_kite,ConnectedSequential,65419,4
twin_kite,ConnectedSequential,65996,4
twin_kite,ConnectedSequential,64879,4
twin_kite,ConnectedSequential,65610,4
twin_kite,ConnectedSequential,65690,4
twin_kite,ConnectedSequential,65346,4
twin_kite,ConnectedSequential,65691,4
twin_kite,ConnectedSequential,65424,4
twin_kite,ConnectedSequential,65631,4
twin_kite,ConnectedSequential,65390,4
twin_kite,ConnectedSequential,66179,4
twin_kite,ConnectedSequential,66882,4
twin_kite,ConnectedSequential,66397,4
twin_kite,ConnectedSequential,67047,4
twin_kite,ConnectedSequential,66262,4
twin_kite,ConnectedSequential,65980,4
twin_kite,ConnectedSequential,65697,4
twin_kite,ConnectedSequential,66025,4
twin_kite,ConnectedSequential,66293,4
twin_kite,ConnectedSequential,65553,4
twin_kite,ConnectedSequential,65534,4
twin_kite,ConnectedSequential,65864,4
twin_kite,ConnectedSequential,65348,3
twin_kite,ConnectedSequential,65935,4
twin_kite,ConnectedSequential,65791,4
twin_kite,ConnectedSequential,65705,4
twin_kite,ConnectedSequential,65177,4
twin_kite,ConnectedSequential,65213,4
twin_kite,ConnectedSequential,65180,3
twin_kite,ConnectedSequential,65631,4
twin_kite,ConnectedSequential,65591,4
twin_kite,ConnectedSequential,65146,4
twin_kite,ConnectedSequential,65415,4
twin_kite,ConnectedSequential,65514,4
twin_kite,ConnectedSequential,65279,4
twin_kite,ConnectedSequential,65749,4
twin_kite,ConnectedSequential,65072,3
twin_kite,ConnectedSequential,65540,4
twin_kite,ConnectedSequential,65941,4
twin_kite,ConnectedSequential,65535,4
twin_kite,ConnectedSequential,65790,3
twin_kite,ConnectedSequential,68091,4
twin_kite,ConnectedSequential,65119,4
twin_kite,ConnectedSequential,64870,4
twin_kite,ConnectedSequential,66229,4
twin_kite,ConnectedSequential,65794,4
twin_kite,ConnectedSequential,65336,4
twin_kite,ConnectedSequential,65767,4
twin_kite,ConnectedSequential,66036,4
twin_kite,ConnectedSequential,65141,4
twin_kite,ConnectedSequential,65348,3
twin_kite,ConnectedSequential,64519,4
twin_kite,ConnectedSequential,65134,4
twin_kite,ConnectedSequential,65972,4
twin_kite,ConnectedSequential,66189,4
twin_kite,ConnectedSequential,66558,4
twin_kite,ConnectedSequential,65749,4
twin_kite,ConnectedSequential,65401,4
twin_kite,ConnectedSequential,65105,4
twin_kite,ConnectedSequential,65633,4
twin_kite,ConnectedSequential,65198,3
twin_kite,ConnectedSequential,65198,4
twin_kite,ConnectedSequential,65995,4
twin_kite,ConnectedSequential,66004,4
twin_kite,ConnectedSequential,66085,4
twin_kite,ConnectedSequential,66142,4
twin_kite,ConnectedSequential,65182,4
twin_kite,ConnectedSequential,65283,4
twin_kite,ConnectedSequential,65700,4
twin_kite,ConnectedSequential,65522,4
twin_kite,ConnectedSequential,65469,4
twin_kite,ConnectedSequential,66007,4
twin_kite,ConnectedSequential,65328,4
twin_kite,ConnectedSequential,65397,4
twin_kite,ConnectedSequential,65467,4
twin_kite,ConnectedSequential,64986,4
twin_kite,ConnectedSequential,66167,3
twin_kite,ConnectedSequential,65737,4
twin_kite,ConnectedSequential,68875,4
twin_kite,ConnectedSequential,65690,3
twin_kite,ConnectedSequential,65502,4
twin_kite,ConnectedSequential,65662,4
twin_kite,ConnectedSequential,72365,4
twin_kite,ConnectedSequential,66427,4
twin_kite,ConnectedSequential,65142,4
twin_kite,ConnectedSequential,64516,4
twin_kite,ConnectedSequential,65764,4
twin_kite,ConnectedSequential,69027,4
twin_kite,ConnectedSequential,66007,4
twin_kite,ConnectedSequential,65359,4
twin_kite,ConnectedSequential,65366,4
twin_kite,ConnectedSequential,65028,4
twin_kite,ConnectedSequential,65295,4
twin_kite,ConnectedSequential,65284,4
twin_kite,ConnectedSequential,64738,4
twin_kite,ConnectedSequential,64790,4
twin_kite,ConnectedSequential,65108,3
twin_kite,ConnectedSequential,76226,4
twin_kite,ConnectedSequential,65943,3
twin_kite,ConnectedSequential,65613,3
twin_kite,ConnectedSequential,66099,4
twin_kite,ConnectedSequential,65662,3
twin_kite,ConnectedSequential,66075,4
twin_kite,ConnectedSequential,65610,4
twin_kite,ConnectedSequential,66180,4
twin_kite,ConnectedSequential,65535,4
twin_kite,ConnectedSequential,65380,4
twin_kite,ConnectedSequential,66427,3
twin_kite,ConnectedSequential,65032,4
twin_kite,ConnectedSequential,66406,4
twin_kite,ConnectedSequential,65862,4
twin_kite,ConnectedSequential,66197,4
twin_kite,ConnectedSequential,65811,4
twin_kite,ConnectedSequential,65113,4
twin_kite,ConnectedSequential,66539,4
twin_kite,ConnectedSequential,65685,4
twin_kite,ConnectedSequential,66049,4
twin_kite,ConnectedSequential,65479,4
twin_kite,ConnectedSequential,65849,4
twin_kite,ConnectedSequential,65943,4
twin_kite,ConnectedSequential,65284,4
twin_kite,ConnectedSequential,65665,4
twin_kite,ConnectedSequential,68869,4
twin_kite,ConnectedSequential,65753,4
twin_kite,ConnectedSequential,65379,4
twin_kite,ConnectedSequential,65535,4
twin_kite,ConnectedSequential,65554,4
twin_kite,ConnectedSequential,65710,3
twin_kite,ConnectedSequential,65153,4
twin_kite,ConnectedSequential,65453,4
twin_kite,ConnectedSequential,112202,4
twin_kite,ConnectedSequential,65736,4
twin_kite,ConnectedSequential,65630,4
twin_kite,ConnectedSequential,64740,4
twin_kite,ConnectedSequential,65182,3
twin_kite,ConnectedSequential,65700,4
twin_kite,ConnectedSequential,66078,4
twin_kite,ConnectedSequential,66009,4
twin_kite,ConnectedSequential,65655,4
twin_kite,ConnectedSequential,65750,4
twin_kite,ConnectedSequential,65276,4
twin_kite,ConnectedSequential,65026,3
twin_kite,ConnectedSequential,65270,4
twin_kite,ConnectedSequential,66034,4
twin_kite,ConnectedSequential,65470,4
twin_kite,ConnectedSequential,64834,4
twin_kite,ConnectedSequential,65162,3
twin_kite,ConnectedSequential,65003,4
